protocol	condition	replicate	unit_name	strandedness	colour	readlen	umi	umi_bc	adapters	fq1	fq2	sra
Gene_Yeo_UCSD_eCLIP	HepG2_TIAL1_eCLIP	1	lane1	reverse	#FF4800	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF959XKN/@@download/ENCFF959XKN.fastq.gz	https://www.encodeproject.org/files/ENCFF708YAL/@@download/ENCFF708YAL.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_UTP18_eCLIP	1	lane1	reverse	#FF760E	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF656OVN/@@download/ENCFF656OVN.fastq.gz	https://www.encodeproject.org/files/ENCFF795DXS/@@download/ENCFF795DXS.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_UTP18_eCLIP	2	lane1	reverse	#FF760E	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF386YUM/@@download/ENCFF386YUM.fastq.gz	https://www.encodeproject.org/files/ENCFF038OVY/@@download/ENCFF038OVY.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_SF3B1_eCLIP	1	lane1	reverse	#FFAB1E	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF351MRH/@@download/ENCFF351MRH.fastq.gz	https://www.encodeproject.org/files/ENCFF763CZN/@@download/ENCFF763CZN.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_SF3B1_eCLIP	2	lane1	reverse	#FFAB1E	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF585JKL/@@download/ENCFF585JKL.fastq.gz	https://www.encodeproject.org/files/ENCFF151JUN/@@download/ENCFF151JUN.fastq.gz	
Gene_Yeo_UCSD_seCLIP	K562_RYBP_seCLIP	1	lane1	yes	#6392EA	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF604OCB/@@download/ENCFF604OCB.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_RYBP_seCLIP	2	lane1	yes	#6392EA	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF264WXA/@@download/ENCFF264WXA.fastq.gz		
Gene_Yeo_UCSD_eCLIP	HepG2_KHSRP_eCLIP	1	lane1	reverse	#FF4801	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF950SML/@@download/ENCFF950SML.fastq.gz	https://www.encodeproject.org/files/ENCFF840EOA/@@download/ENCFF840EOA.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_KHSRP_eCLIP	2	lane1	reverse	#FF4801	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF503GYR/@@download/ENCFF503GYR.fastq.gz	https://www.encodeproject.org/files/ENCFF844XLZ/@@download/ENCFF844XLZ.fastq.gz	
Gene_Yeo_UCSD_seCLIP	K562_APEX1_seCLIP	1	lane1	yes	#FF700D	101	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF785OLO/@@download/ENCFF785OLO.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_APEX1_seCLIP	2	lane1	yes	#FF700D	101	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF495VVD/@@download/ENCFF495VVD.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_RPS6_seCLIP	2	lane1	yes	#FF7E11	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF915ASX/@@download/ENCFF915ASX.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_RPS6_seCLIP	1	lane1	yes	#FF7E11	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF182GNB/@@download/ENCFF182GNB.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_TARDBP_seCLIP	1	lane1	yes	#FF730D	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF673VEJ/@@download/ENCFF673VEJ.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_TARDBP_seCLIP	2	lane1	yes	#FF730D	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF679SNJ/@@download/ENCFF679SNJ.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_FMR1_seCLIP	1	lane1	yes	#FF5805	101	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF348IRX/@@download/ENCFF348IRX.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_FMR1_seCLIP	2	lane1	yes	#FF5805	101	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF491YJX/@@download/ENCFF491YJX.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_ELAVL1_seCLIP	1	lane1	yes	#FF790F	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF786UGT/@@download/ENCFF786UGT.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_ELAVL1_seCLIP	2	lane1	yes	#FF790F	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF452ZWM/@@download/ENCFF452ZWM.fastq.gz		
Gene_Yeo_UCSD_seCLIP	HepG2_TARDBP_seCLIP	2	lane1	yes	#FF730D	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF868WQR/@@download/ENCFF868WQR.fastq.gz		
Gene_Yeo_UCSD_seCLIP	HepG2_TARDBP_seCLIP	1	lane1	yes	#FF730D	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF137LSG/@@download/ENCFF137LSG.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_MBNL1_seCLIP	1	lane1	yes	#FF770F	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF508CMO/@@download/ENCFF508CMO.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_MBNL1_seCLIP	2	lane1	yes	#FF770F	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF287XKI/@@download/ENCFF287XKI.fastq.gz		
Gene_Yeo_UCSD_eCLIP	K562_RBM15_eCLIP	2	lane1	reverse	#FF9618	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF688FME/@@download/ENCFF688FME.fastq.gz	https://www.encodeproject.org/files/ENCFF418DFE/@@download/ENCFF418DFE.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_RBM15_eCLIP	1	lane1	reverse	#FF9618	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF008EYG/@@download/ENCFF008EYG.fastq.gz	https://www.encodeproject.org/files/ENCFF452DMI/@@download/ENCFF452DMI.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_SUPV3L1_eCLIP	1	lane1	reverse	#FF8112	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF171KZO/@@download/ENCFF171KZO.fastq.gz	https://www.encodeproject.org/files/ENCFF126HSF/@@download/ENCFF126HSF.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_SUPV3L1_eCLIP	2	lane1	reverse	#FF8112	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF987DVU/@@download/ENCFF987DVU.fastq.gz	https://www.encodeproject.org/files/ENCFF813UKO/@@download/ENCFF813UKO.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_FXR2_eCLIP	1	lane1	reverse	#FF5605	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF733GMZ/@@download/ENCFF733GMZ.fastq.gz	https://www.encodeproject.org/files/ENCFF300OPL/@@download/ENCFF300OPL.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_FXR2_eCLIP	2	lane1	reverse	#FF5605	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF074OYO/@@download/ENCFF074OYO.fastq.gz	https://www.encodeproject.org/files/ENCFF034XGK/@@download/ENCFF034XGK.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_ZC3H8_eCLIP	1	lane1	reverse	#FF8412	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF411LMS/@@download/ENCFF411LMS.fastq.gz	https://www.encodeproject.org/files/ENCFF222OHT/@@download/ENCFF222OHT.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_ZC3H8_eCLIP	2	lane1	reverse	#FF8412	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF361EVD/@@download/ENCFF361EVD.fastq.gz	https://www.encodeproject.org/files/ENCFF172VCZ/@@download/ENCFF172VCZ.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_ZC3H11A_eCLIP	1	lane1	reverse	#FF4B02	50	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF058CEF/@@download/ENCFF058CEF.fastq.gz	https://www.encodeproject.org/files/ENCFF458RXV/@@download/ENCFF458RXV.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_ZC3H11A_eCLIP	2	lane1	reverse	#FF4B02	50	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF824KNR/@@download/ENCFF824KNR.fastq.gz	https://www.encodeproject.org/files/ENCFF481WSB/@@download/ENCFF481WSB.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_BUD13_eCLIP	2	lane1	reverse	#FF9718	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF318ADU/@@download/ENCFF318ADU.fastq.gz	https://www.encodeproject.org/files/ENCFF608MEF/@@download/ENCFF608MEF.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_BUD13_eCLIP	1	lane1	reverse	#FF9718	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF545BFR/@@download/ENCFF545BFR.fastq.gz	https://www.encodeproject.org/files/ENCFF912DJK/@@download/ENCFF912DJK.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_HNRNPK_eCLIP	1	lane1	reverse	#FF7F11	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF016HQT/@@download/ENCFF016HQT.fastq.gz	https://www.encodeproject.org/files/ENCFF120AAW/@@download/ENCFF120AAW.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_HNRNPK_eCLIP	2	lane1	reverse	#FF7F11	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF118YMC/@@download/ENCFF118YMC.fastq.gz	https://www.encodeproject.org/files/ENCFF924WZQ/@@download/ENCFF924WZQ.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_NSUN2_eCLIP	1	lane1	reverse	#FF9818	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF149VKG/@@download/ENCFF149VKG.fastq.gz	https://www.encodeproject.org/files/ENCFF877FZZ/@@download/ENCFF877FZZ.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_NSUN2_eCLIP	2	lane1	reverse	#FF9818	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF839INY/@@download/ENCFF839INY.fastq.gz	https://www.encodeproject.org/files/ENCFF852NUQ/@@download/ENCFF852NUQ.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_EIF3D_eCLIP	2	lane1	reverse	#FFB120	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF024EQI/@@download/ENCFF024EQI.fastq.gz	https://www.encodeproject.org/files/ENCFF957IOQ/@@download/ENCFF957IOQ.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_EIF3D_eCLIP	1	lane1	reverse	#FFB120	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF851SIK/@@download/ENCFF851SIK.fastq.gz	https://www.encodeproject.org/files/ENCFF329LNT/@@download/ENCFF329LNT.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_METAP2_eCLIP	1	lane1	reverse	#FFAE1F	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF136TZL/@@download/ENCFF136TZL.fastq.gz	https://www.encodeproject.org/files/ENCFF385LMB/@@download/ENCFF385LMB.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_METAP2_eCLIP	2	lane1	reverse	#FFAE1F	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF305KBN/@@download/ENCFF305KBN.fastq.gz	https://www.encodeproject.org/files/ENCFF255JDZ/@@download/ENCFF255JDZ.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_DDX55_eCLIP	2	lane1	reverse	#FF5304	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF992HTJ/@@download/ENCFF992HTJ.fastq.gz	https://www.encodeproject.org/files/ENCFF667IWN/@@download/ENCFF667IWN.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_DDX55_eCLIP	1	lane1	reverse	#FF5304	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF782ZSQ/@@download/ENCFF782ZSQ.fastq.gz	https://www.encodeproject.org/files/ENCFF438QZI/@@download/ENCFF438QZI.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_PHF6_eCLIP	1	lane1	reverse	#FF6A0B	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF877HWY/@@download/ENCFF877HWY.fastq.gz	https://www.encodeproject.org/files/ENCFF042XJN/@@download/ENCFF042XJN.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_PHF6_eCLIP	2	lane1	reverse	#FF6A0B	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF461CTN/@@download/ENCFF461CTN.fastq.gz	https://www.encodeproject.org/files/ENCFF165KAR/@@download/ENCFF165KAR.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_UCHL5_eCLIP	1	lane1	reverse	#FFAE1F	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF322VWH/@@download/ENCFF322VWH.fastq.gz	https://www.encodeproject.org/files/ENCFF101IOW/@@download/ENCFF101IOW.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_UCHL5_eCLIP	2	lane1	reverse	#FFAE1F	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF007BPN/@@download/ENCFF007BPN.fastq.gz	https://www.encodeproject.org/files/ENCFF769IXL/@@download/ENCFF769IXL.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_WDR43_eCLIP	2	lane1	reverse	#FF6E0C	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF083HOA/@@download/ENCFF083HOA.fastq.gz	https://www.encodeproject.org/files/ENCFF188RTW/@@download/ENCFF188RTW.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_WDR43_eCLIP	1	lane1	reverse	#FF6E0C	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF899IIA/@@download/ENCFF899IIA.fastq.gz	https://www.encodeproject.org/files/ENCFF522XKE/@@download/ENCFF522XKE.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_PCBP2_eCLIP	1	lane1	reverse	#FFAC1E	40	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF332NKK/@@download/ENCFF332NKK.fastq.gz	https://www.encodeproject.org/files/ENCFF893VXG/@@download/ENCFF893VXG.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_PCBP2_eCLIP	2	lane1	reverse	#FFAC1E	40	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF359KSX/@@download/ENCFF359KSX.fastq.gz	https://www.encodeproject.org/files/ENCFF488GID/@@download/ENCFF488GID.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_SERBP1_eCLIP	2	lane1	reverse	#FFBD23	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF628QLB/@@download/ENCFF628QLB.fastq.gz	https://www.encodeproject.org/files/ENCFF007VAP/@@download/ENCFF007VAP.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_SERBP1_eCLIP	1	lane1	reverse	#FFBD23	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF690PXO/@@download/ENCFF690PXO.fastq.gz	https://www.encodeproject.org/files/ENCFF412TCD/@@download/ENCFF412TCD.fastq.gz	
Gene_Yeo_UCSD_seCLIP	K562_EEF2_seCLIP	2	lane1	yes	#FF780F	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF928PQT/@@download/ENCFF928PQT.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_EEF2_seCLIP	1	lane1	yes	#FF780F	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF930FVO/@@download/ENCFF930FVO.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_DDX43_seCLIP	1	lane1	yes	#5E82D8	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF884KLU/@@download/ENCFF884KLU.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_DDX43_seCLIP	2	lane1	yes	#5E82D8	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF338ZLQ/@@download/ENCFF338ZLQ.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_ADAT1_seCLIP	1	lane1	yes	#5D81D7	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF139SOX/@@download/ENCFF139SOX.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_ADAT1_seCLIP	2	lane1	yes	#5D81D7	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF306CFO/@@download/ENCFF306CFO.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_RPS10_seCLIP	1	lane1	yes	#FF7F11	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF136QXT/@@download/ENCFF136QXT.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_RPS10_seCLIP	2	lane1	yes	#FF7F11	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF101IFB/@@download/ENCFF101IFB.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_MORC2_seCLIP	1	lane1	yes	#5D7FD5	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF470SFI/@@download/ENCFF470SFI.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_MORC2_seCLIP	2	lane1	yes	#5D7FD5	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF456NCY/@@download/ENCFF456NCY.fastq.gz		
Gene_Yeo_UCSD_eCLIP	K562_SND1_eCLIP	1	lane1	reverse	#FFAB1E	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF237HET/@@download/ENCFF237HET.fastq.gz	https://www.encodeproject.org/files/ENCFF128MAP/@@download/ENCFF128MAP.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_SND1_eCLIP	2	lane1	reverse	#FFAB1E	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF871WGQ/@@download/ENCFF871WGQ.fastq.gz	https://www.encodeproject.org/files/ENCFF157LOT/@@download/ENCFF157LOT.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_EWSR1_eCLIP	1	lane1	reverse	#FF9217	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF797UGN/@@download/ENCFF797UGN.fastq.gz	https://www.encodeproject.org/files/ENCFF514NRD/@@download/ENCFF514NRD.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_EWSR1_eCLIP	2	lane1	reverse	#FF9217	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF921GQG/@@download/ENCFF921GQG.fastq.gz	https://www.encodeproject.org/files/ENCFF529KND/@@download/ENCFF529KND.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_QKI_eCLIP	1	lane1	reverse	#FFA11B	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF444DES/@@download/ENCFF444DES.fastq.gz	https://www.encodeproject.org/files/ENCFF746GSO/@@download/ENCFF746GSO.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_QKI_eCLIP	2	lane1	reverse	#FFA11B	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF540VOG/@@download/ENCFF540VOG.fastq.gz	https://www.encodeproject.org/files/ENCFF180SZL/@@download/ENCFF180SZL.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_LIN28B_eCLIP	1	lane1	reverse	#FF8E15	39	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF916HAS/@@download/ENCFF916HAS.fastq.gz	https://www.encodeproject.org/files/ENCFF459WIT/@@download/ENCFF459WIT.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_LIN28B_eCLIP	2	lane1	reverse	#FF8E15	39	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF794YIP/@@download/ENCFF794YIP.fastq.gz	https://www.encodeproject.org/files/ENCFF917QVW/@@download/ENCFF917QVW.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_LARP7_eCLIP	1	lane1	reverse	#FF5F07	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF932HYJ/@@download/ENCFF932HYJ.fastq.gz	https://www.encodeproject.org/files/ENCFF419HTA/@@download/ENCFF419HTA.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_LARP7_eCLIP	2	lane1	reverse	#FF5F07	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF834FSL/@@download/ENCFF834FSL.fastq.gz	https://www.encodeproject.org/files/ENCFF237QRX/@@download/ENCFF237QRX.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_DDX42_eCLIP	1	lane1	reverse	#FFC125	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF196YUL/@@download/ENCFF196YUL.fastq.gz	https://www.encodeproject.org/files/ENCFF092NLI/@@download/ENCFF092NLI.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_DDX42_eCLIP	2	lane1	reverse	#FFC125	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF450GCJ/@@download/ENCFF450GCJ.fastq.gz	https://www.encodeproject.org/files/ENCFF032CWK/@@download/ENCFF032CWK.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_RBM22_eCLIP	2	lane1	reverse	#FFB020	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF827TLD/@@download/ENCFF827TLD.fastq.gz	https://www.encodeproject.org/files/ENCFF433TMO/@@download/ENCFF433TMO.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_RBM22_eCLIP	1	lane1	reverse	#FFB020	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF125EJB/@@download/ENCFF125EJB.fastq.gz	https://www.encodeproject.org/files/ENCFF210HLS/@@download/ENCFF210HLS.fastq.gz	
Gene_Yeo_UCSD_seCLIP	K562_DDX47_seCLIP	2	lane1	yes	#FF730D	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF375INH/@@download/ENCFF375INH.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_DDX47_seCLIP	1	lane1	yes	#FF730D	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF418BKS/@@download/ENCFF418BKS.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_SRSF9_seCLIP	2	lane1	yes	#FF5D07	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF460RIG/@@download/ENCFF460RIG.fastq.gz		
Gene_Yeo_UCSD_seCLIP	K562_SRSF9_seCLIP	1	lane1	yes	#FF5D07	75	TRUE	NNNNNNNNNN	Illumina	https://www.encodeproject.org/files/ENCFF826EHK/@@download/ENCFF826EHK.fastq.gz		
Gene_Yeo_UCSD_eCLIP	HepG2_FKBP4_eCLIP	1	lane1	reverse	#FF5E07	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF214SWU/@@download/ENCFF214SWU.fastq.gz	https://www.encodeproject.org/files/ENCFF437VVV/@@download/ENCFF437VVV.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_FKBP4_eCLIP	2	lane1	reverse	#FF5E07	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF975CKG/@@download/ENCFF975CKG.fastq.gz	https://www.encodeproject.org/files/ENCFF487PAA/@@download/ENCFF487PAA.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_SRSF7_eCLIP	2	lane1	reverse	#FF9E1A	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF729MSV/@@download/ENCFF729MSV.fastq.gz	https://www.encodeproject.org/files/ENCFF578OMQ/@@download/ENCFF578OMQ.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_SRSF7_eCLIP	1	lane1	reverse	#FF9E1A	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF619RHU/@@download/ENCFF619RHU.fastq.gz	https://www.encodeproject.org/files/ENCFF605JFT/@@download/ENCFF605JFT.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_FAM120A_eCLIP	2	lane1	reverse	#FF6008	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF687SEY/@@download/ENCFF687SEY.fastq.gz	https://www.encodeproject.org/files/ENCFF319ICK/@@download/ENCFF319ICK.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_FAM120A_eCLIP	1	lane1	reverse	#FF6008	43	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF545IVO/@@download/ENCFF545IVO.fastq.gz	https://www.encodeproject.org/files/ENCFF815UFF/@@download/ENCFF815UFF.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_TROVE2_eCLIP	2	lane1	reverse	#FF4F03	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF857CKQ/@@download/ENCFF857CKQ.fastq.gz	https://www.encodeproject.org/files/ENCFF681SRL/@@download/ENCFF681SRL.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_TROVE2_eCLIP	1	lane1	reverse	#FF4F03	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF476NYI/@@download/ENCFF476NYI.fastq.gz	https://www.encodeproject.org/files/ENCFF049UNM/@@download/ENCFF049UNM.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_BCLAF1_eCLIP	1	lane1	reverse	#FF690A	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF463HOI/@@download/ENCFF463HOI.fastq.gz	https://www.encodeproject.org/files/ENCFF695FAB/@@download/ENCFF695FAB.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_BCLAF1_eCLIP	2	lane1	reverse	#FF690A	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF033JHH/@@download/ENCFF033JHH.fastq.gz	https://www.encodeproject.org/files/ENCFF490SCE/@@download/ENCFF490SCE.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_DDX52_eCLIP	1	lane1	reverse	#FF4500	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF479WLK/@@download/ENCFF479WLK.fastq.gz	https://www.encodeproject.org/files/ENCFF939HML/@@download/ENCFF939HML.fastq.gz	
Gene_Yeo_UCSD_eCLIP	HepG2_DDX52_eCLIP	2	lane1	reverse	#FF4500	45	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF560TLH/@@download/ENCFF560TLH.fastq.gz	https://www.encodeproject.org/files/ENCFF522NFJ/@@download/ENCFF522NFJ.fastq.gz	
Gene_Yeo_UCSD_eCLIP	K562_AATF_eCLIP	2	lane1	reverse	#FF8A14	44	TRUE		Illumina	https://www.encodeproject.org/files/ENCFF057BVQ/@@download/ENCFF057BVQ.fastq.gz	https://www.encodeproject.org/files/ENCFF990ZCZ/@@download/ENCFF990ZCZ.fastq.gz	
